,close_score,date,open_score
0,0.0,3/26/2018,0.36345
0,0.17068421052631577,3/27/2018,0.05722857142857143
0,0.32854782608695654,4/15/2018,0.28139000000000003
0,0.006334482758620689,4/16/2018,0.10455409836065574
0,0.0,4/17/2018,0.028100000000000003
